customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5918,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
5919,Male,0,No,No,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Twoyear,No,Banktransfer(automatic),1,1,No
5920,Female,1,No,No,1,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
5921,Female,0,No,No,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Mailedcheck,1,1,No
5922,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,No,Banktransfer(automatic),1,1,No
5923,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
5924,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
5925,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Oneyear,Yes,Electroniccheck,1,1,No
5926,Male,0,No,No,0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Creditcard(automatic),1,1,No
5927,Male,0,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
5928,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
5929,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
5930,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,No,No,Yes,No,No,Twoyear,Yes,Banktransfer(automatic),1,1,No
5931,Male,1,Yes,No,0,Yes,No,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5932,Male,0,Yes,No,0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5933,Male,1,No,No,0,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
5934,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5935,Male,1,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
5936,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,No
5937,Female,1,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5938,Male,1,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
5939,Male,0,No,No,1,No,Nophoneservice,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailedcheck,1,1,No
5940,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,No,Yes,Yes,Yes,No,No,Oneyear,Yes,Mailedcheck,1,1,No
5941,Female,0,No,No,1,No,Nophoneservice,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
5942,Female,0,Yes,No,0,No,Nophoneservice,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5943,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
5944,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailedcheck,1,1,Yes
5945,Female,1,Yes,Yes,1,Yes,No,Fiberoptic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
5946,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Oneyear,No,Creditcard(automatic),1,1,Yes
5947,Female,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,Yes
5948,Male,0,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,No,Yes,No,No,Twoyear,No,Banktransfer(automatic),1,1,No
5949,Female,0,No,No,1,No,Nophoneservice,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electroniccheck,1,1,No
5950,Male,0,No,Yes,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,0,0,No
5951,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Creditcard(automatic),1,1,No
5952,Female,0,No,Yes,0,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,0,No
5953,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,No
5954,Male,0,No,No,1,No,Nophoneservice,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
5955,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Twoyear,No,Banktransfer(automatic),1,1,No
5956,Female,0,No,No,1,Yes,Yes,Fiberoptic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5957,Male,1,Yes,No,1,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,No,Electroniccheck,1,1,Yes
5958,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
5959,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
5960,Female,1,No,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Oneyear,No,Electroniccheck,1,1,No
5961,Female,0,No,No,0,No,Nophoneservice,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailedcheck,1,0,No
5962,Male,0,Yes,No,0,Yes,No,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
5963,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,Yes,Mailedcheck,1,1,No
5964,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
5965,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
5966,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5967,Male,1,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Banktransfer(automatic),0,0,Yes
5968,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Oneyear,No,Mailedcheck,1,1,Yes
5969,Female,0,No,No,1,Yes,No,Fiberoptic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electroniccheck,1,1,No
5970,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
5971,Male,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
5972,Female,1,No,No,0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Creditcard(automatic),1,1,Yes
5973,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
5974,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Creditcard(automatic),0,0,No
5975,Male,0,Yes,Yes,0,Yes,No,Fiberoptic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
5976,Male,0,No,No,1,No,Nophoneservice,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electroniccheck,1,1,No
5977,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
5978,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailedcheck,1,1,No
5979,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
5980,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
5981,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,No
5982,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,0,No
5983,Female,0,No,No,1,No,Nophoneservice,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
5984,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5985,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Oneyear,No,Banktransfer(automatic),1,1,No
5986,Male,1,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
5987,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,0,No
5988,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,0,No
5989,Male,1,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
5990,Male,0,No,Yes,1,Yes,No,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
5991,Male,0,No,No,0,Yes,No,Fiberoptic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5992,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Oneyear,No,Creditcard(automatic),1,1,Yes
5993,Male,0,No,No,0,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,No,Electroniccheck,1,0,No
5994,Female,0,No,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
5995,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Banktransfer(automatic),1,1,No
5996,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
5997,Female,0,No,No,0,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
5998,Male,0,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,No
5999,Male,0,No,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Electroniccheck,1,1,No
6000,Male,0,No,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Creditcard(automatic),0,1,No
6001,Female,0,No,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,0,0,No
6002,Male,0,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
6003,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Creditcard(automatic),1,1,No
6004,Female,0,Yes,Yes,1,Yes,No,Fiberoptic,Yes,Yes,Yes,No,No,No,Oneyear,No,Banktransfer(automatic),1,1,No
6005,Male,1,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Oneyear,Yes,Electroniccheck,1,1,No
6006,Male,0,Yes,Yes,1,No,Nophoneservice,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
6007,Male,0,No,Yes,1,No,Nophoneservice,DSL,No,No,Yes,Yes,Yes,Yes,Oneyear,No,Banktransfer(automatic),1,1,No
6008,Male,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,Yes,Mailedcheck,0,0,No
6009,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
6010,Male,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
6011,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Electroniccheck,0,1,No
6012,Female,0,Yes,Yes,0,Yes,No,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
6013,Female,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
6014,Female,0,No,No,1,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Oneyear,Yes,Creditcard(automatic),1,1,No
6015,Female,0,No,No,0,Yes,No,Fiberoptic,Yes,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,0,No
6016,Male,0,No,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Electroniccheck,1,1,Yes
6017,Male,0,No,No,0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electroniccheck,1,0,No
6018,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
6019,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
6020,Female,0,Yes,Yes,1,No,Nophoneservice,DSL,Yes,No,Yes,Yes,Yes,Yes,Oneyear,No,Mailedcheck,1,1,No
6021,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,0,No
6022,Female,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Creditcard(automatic),0,0,No
6023,Female,1,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
6024,Female,0,Yes,No,0,Yes,Yes,Fiberoptic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,0,Yes
6025,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Banktransfer(automatic),1,1,No
6026,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Creditcard(automatic),0,0,No
6027,Male,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Banktransfer(automatic),0,1,No
6028,Male,0,Yes,No,0,Yes,No,Fiberoptic,Yes,No,No,Yes,No,No,Month-to-month,No,Banktransfer(automatic),1,1,Yes
6029,Male,0,No,No,0,Yes,No,Fiberoptic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailedcheck,1,1,No
6030,Female,0,No,No,1,No,Nophoneservice,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
6031,Female,1,Yes,Yes,0,No,Nophoneservice,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailedcheck,1,1,No
6032,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
6033,Male,1,No,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
6034,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,0,No
6035,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,Yes
6036,Female,0,Yes,No,1,Yes,No,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Electroniccheck,1,1,No
6037,Male,1,No,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
6038,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,Yes
6039,Male,1,Yes,No,1,No,Nophoneservice,DSL,No,No,No,No,No,Yes,Month-to-month,No,Banktransfer(automatic),1,1,Yes
6040,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
6041,Female,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
6042,Female,1,Yes,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,1,No
6043,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
6044,Female,0,No,Yes,0,Yes,Yes,Fiberoptic,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,No
6045,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Creditcard(automatic),0,1,No
6046,Female,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Creditcard(automatic),1,1,No
6047,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,1,No
6048,Male,1,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electroniccheck,1,1,Yes
6049,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
6050,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Banktransfer(automatic),1,1,No
6051,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
6052,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Twoyear,No,Electroniccheck,1,1,No
6053,Female,0,No,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Electroniccheck,0,1,No
6054,Female,0,Yes,Yes,1,Yes,Yes,Fiberoptic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Banktransfer(automatic),1,1,Yes
6055,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,0,No
6056,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Oneyear,Yes,Creditcard(automatic),1,1,No
6057,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
6058,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Banktransfer(automatic),1,1,No
6059,Female,0,No,No,1,No,Nophoneservice,DSL,Yes,Yes,No,Yes,No,No,Oneyear,Yes,Banktransfer(automatic),1,1,No
6060,Female,1,No,No,0,Yes,No,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,1,No
6061,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,1,No
6062,Female,1,No,No,1,Yes,No,Fiberoptic,No,Yes,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,1,No
6063,Female,0,Yes,Yes,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Mailedcheck,0,1,No
6064,Male,0,No,No,0,No,Nophoneservice,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailedcheck,1,0,Yes
6065,Male,0,No,No,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Mailedcheck,0,1,No
6066,Male,0,No,No,0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electroniccheck,1,0,Yes
6067,Male,0,No,No,0,No,Nophoneservice,DSL,Yes,No,Yes,No,No,No,Oneyear,No,Mailedcheck,1,0,No
6068,Female,0,No,Yes,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,1,1,Yes
6069,Male,0,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Oneyear,No,Creditcard(automatic),1,1,No
6070,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
6071,Male,0,Yes,Yes,1,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Twoyear,Yes,Banktransfer(automatic),1,1,No
6072,Female,0,Yes,Yes,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,No,Mailedcheck,0,0,No
6073,Female,0,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Oneyear,No,Mailedcheck,0,1,No
6074,Male,0,Yes,No,0,No,Nophoneservice,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electroniccheck,0,0,Yes
6075,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Oneyear,No,Mailedcheck,1,1,No
6076,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Oneyear,No,Banktransfer(automatic),1,1,No
6077,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Twoyear,No,Mailedcheck,1,1,No
6078,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Oneyear,Yes,Electroniccheck,1,1,No
6079,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electroniccheck,1,1,No
6080,Male,0,No,No,0,No,Nophoneservice,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailedcheck,1,0,Yes
6081,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Creditcard(automatic),1,0,No
6082,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electroniccheck,1,1,Yes
6083,Male,1,Yes,Yes,1,Yes,Yes,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,Yes,Banktransfer(automatic),0,1,No
6084,Male,0,Yes,No,1,Yes,Yes,Fiberoptic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Banktransfer(automatic),1,1,No
6085,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
6086,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Twoyear,Yes,Mailedcheck,1,1,No
6087,Male,0,No,Yes,1,No,Nophoneservice,DSL,No,Yes,No,No,Yes,No,Oneyear,Yes,Banktransfer(automatic),1,1,No
6088,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electroniccheck,1,0,Yes
6089,Female,1,Yes,No,0,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electroniccheck,1,0,Yes
6090,Male,0,Yes,Yes,1,Yes,No,Fiberoptic,Yes,Yes,Yes,No,Yes,Yes,Twoyear,Yes,Creditcard(automatic),1,1,No
6091,Male,1,Yes,No,0,Yes,Yes,Fiberoptic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailedcheck,1,0,Yes
6092,Female,0,Yes,No,1,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,No,No,Twoyear,Yes,Banktransfer(automatic),1,1,No
6093,Female,0,Yes,No,1,No,Nophoneservice,DSL,No,No,Yes,Yes,No,Yes,Twoyear,Yes,Electroniccheck,1,1,No
6094,Male,0,No,No,1,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Twoyear,No,Creditcard(automatic),0,1,No
6095,Male,0,No,No,0,Yes,No,No,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Nointernetservice,Month-to-month,Yes,Mailedcheck,0,0,No
